Item number,Title,Variation details,Custom label (SKU),Available quantity,Format,Currency,Start price,Auction Buy It Now price,Reserve price,Current price,Sold quantity,Watchers,Bids,Start date,End date,eBay category 1 name,eBay category 1 number,eBay category 2 name,eBay category 2 number,Condition,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),eBay Product ID(ePID),Listing site,P:UPC,P:EAN,P:ISBN
"227022924395",0550157-7 | Continental O-300 | Cessna 172 | Exhaust Straight Riser,,N6340E--0550157-7--II62RG,"1","FIXED_PRICE","USD",45.0,,,45.0,"0","1","","Oct-13-25 01:25:41 PDT","Mar-13-26 01:25:41 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227022933940",7000 | United Instruments 7000 | Type I Vertical Speed Indicator (Code: C.26),,N5508T--7000--O2L4EY,"1","FIXED_PRICE","USD",170.0,,,170.0,"0","","","Oct-13-25 01:33:46 PDT","Mar-13-26 01:33:46 PDT","Indicators","90977","","","Used","","","","","","US","Does Not Apply","",""
"227022934242",050-450-0100 | PS Engineering PMA-450 | Audio Selector Panel Radio Assembly,,N7531P--050-450-0100--I4QVHY,"0","FIXED_PRICE","USD",2351.25,,,2351.25,"1","3","0","Oct-13-25 01:33:53 PDT","Mar-13-26 01:33:53 PDT","Audio Panels","90973","","","Used","","","","","","US","Does Not Apply","",""
"227022934256","011-01264-50 | Garmin GDU-620 | Primary Flight Display  (Volts: 14, 28V)",,N7531P--011-01264-50--M5PBNF,"1","FIXED_PRICE","USD",5372.25,,,5372.25,"0","4","0","Oct-13-25 01:33:56 PDT","Mar-13-26 01:33:56 PDT","Indicators","90977","","","Used","","","","","","US","Does Not Apply","",""
"227022934322",066-3011-01 | King KNI-520 | C172E | Navigation Indicator with Modifications,,N5508T--066-3011-01--ALPRY4,"1","FIXED_PRICE","USD",254.0,,,254.0,"0","","","Oct-13-25 01:34:03 PDT","Mar-13-26 01:34:03 PDT","Indicators","90977","","","Used","","","","","","US","Does Not Apply","",""
"227025043376",0511071-2 | Cessna 172 | Landing Gear Plate,,N6340E--0511071-2--QHDYUL,"1","FIXED_PRICE","USD",34.0,,,34.0,"0","","","Oct-14-25 09:10:14 PDT","Mar-14-26 09:10:14 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025946030","0511280-2, 0511237-2 | Cessna 172 | Cabin Door Hinge Assembly Upper RH",,"N6340E--0511280-2,-0511237-2--COXYP1","1","FIXED_PRICE","USD",241.3,,,241.3,"0","","","Oct-14-25 23:50:23 PDT","Mar-14-26 23:50:23 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025946087",9532102 | Goodyear 5.00-5 | Cessna 172 | 5.00-5 Wheel Assembly,,N6340E--9532102--BBL4AT,"1","FIXED_PRICE","USD",622.0,,,622.0,"0","1","0","Oct-14-25 23:50:33 PDT","Mar-14-26 23:50:33 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025946108",0541124-1 | Cessna 172 | Main Landing Gear Aluminum Axle w Shims,,N6340E--0541124-1--THUZUM,"1","FIXED_PRICE","USD",170.0,,,170.0,"0","","","Oct-14-25 23:50:36 PDT","Mar-14-26 23:50:36 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025946136",0311360-4 | Cessna 172 | Fuel Cap,,N6340E--0311360-4--A6NHTN,"1","FIXED_PRICE","USD",54.15,,,54.15,"0","","","Oct-14-25 23:50:41 PDT","Mar-14-26 23:50:41 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025946157",0423542-6 | Cessna 172 | Bracket Assy Landing Light With LED light,,N6340E--0423542-6--FGEMPB,"1","FIXED_PRICE","USD",170.0,,,170.0,"0","1","0","Oct-14-25 23:50:44 PDT","Mar-14-26 23:50:44 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025946196","0541155-1, 0541154-1 | Cessna 172 | L/H Main Gear Entrance Bracket w Step",,"N6340E--0541155-1,-0541154-1--UNZJZ7","1","FIXED_PRICE","USD",268.85,,,268.85,"0","","","Oct-14-25 23:50:50 PDT","Mar-14-26 23:50:50 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025946214",0510127-1 | Cessna 172 | Elevator Tab Control Wheel Assy,,N6340E--0510127-1--OEA9JV,"1","FIXED_PRICE","USD",85.0,,,85.0,"0","","","Oct-14-25 23:50:53 PDT","Mar-14-26 23:50:53 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025946227",0523557-1 | Cessna 172 | Fuel Gauge Transmitter (Core),,N6340E--0523557-1--FQV6LK,"1","FIXED_PRICE","USD",51.0,,,51.0,"0","3","","Oct-14-25 23:50:56 PDT","Mar-14-26 23:50:56 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025946244","0511237-1, 0511238-1 | Cessna 172 | Upper Cabin Door Forward & Aft Hinge LH",,"N6340E--0511237-1,-0511238-1--VCY8Y1","1","FIXED_PRICE","USD",241.3,,,241.3,"0","","","Oct-14-25 23:50:58 PDT","Mar-14-26 23:50:58 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025946255",0511280-3 | Cessna 172 | Cabin Door Lower Hinge Assembly LH,,N6340E--0511280-3--JEZJ0F,"1","FIXED_PRICE","USD",161.5,,,161.5,"0","","","Oct-14-25 23:51:01 PDT","Mar-14-26 23:51:01 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025946274","0411590-1 | Cessna 172 | Cabin Door Thumb Latch Assy ""No Nob""",,N6340E--0411590-1--Q88VWT,"1","FIXED_PRICE","USD",54.15,,,54.15,"0","0","","Oct-14-25 23:51:04 PDT","Mar-14-26 23:51:04 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025946317","0541155-2, 0541154-1 | Cessna 172 | R/H Main Gear Entrance Bracket w Step",,"N6340E--0541155-2,-0541154-1--YBXGIB","1","FIXED_PRICE","USD",268.85,,,268.85,"0","","","Oct-14-25 23:51:07 PDT","Mar-14-26 23:51:07 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025946342",0541124-1 | Cessna 172 | Main Landing Gear Aluminum Axle w Shim,,N6340E--0541124-1--9HKG2A,"1","FIXED_PRICE","USD",170.0,,,170.0,"0","","","Oct-14-25 23:51:10 PDT","Mar-14-26 23:51:10 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025946344",011-00870-00 | Garmin GMU-44 | PIPER PA-24-250 | Magnetometer Assembly,,N7531P--011-00870-00--KVPTSJ,"1","FIXED_PRICE","USD",1646.35,,,1646.35,"0","1","","Oct-14-25 23:51:10 PDT","Mar-14-26 23:51:10 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025946377",0422130 | Cessna 172 | Fuel Tank Strainer (Finger Screen),,N6340E--0422130--X87TYP,"1","FIXED_PRICE","USD",38.0,,,38.0,"1","1","","Oct-14-25 23:51:14 PDT","Mar-14-26 23:51:14 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025946399",0423542-6 | Cessna 172 | Bracket Assy Landing Light With LED light,,N6340E--0423542-6--QJGJEM,"1","FIXED_PRICE","USD",170.0,,,170.0,"0","0","","Oct-14-25 23:51:17 PDT","Mar-14-26 23:51:17 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025946403",0711027-1 | Cessna 172 | Inside Cabin Door Handle LH or RH,,N6340E--0711027-1--HIJ9YF,"1","FIXED_PRICE","USD",283.0,,,283.0,"0","","","Oct-14-25 23:51:18 PDT","Mar-14-26 23:51:18 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025946407",0523529-1 | Cessna 172 | Fuel Tank Adapter  Assy,,N6340E--0523529-1--MA7HMR,"1","FIXED_PRICE","USD",57.0,,,57.0,"0","","","Oct-14-25 23:51:18 PDT","Mar-14-26 23:51:18 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025946435",319 | 319 | PIPER PA-24-250 | Warning Horn Assembly (Volts: 12),,N7531P--319--KBLRNY,"1","FIXED_PRICE","USD",241.3,,,241.3,"0","","","Oct-14-25 23:51:19 PDT","Mar-14-26 23:51:19 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025946484",0526001-2 | Cessna 172 | Fuel Drain Vave Set of 2,,N6340E--0526001-2--6IO4OK,"1","FIXED_PRICE","USD",23.0,,,23.0,"1","0","","Oct-14-25 23:51:23 PDT","Mar-14-26 23:51:23 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025946495",0511227-6 | Cessna 172 | Cabin Door Handle Shaft RH,,N6340E--0511227-6--ILBO74,"1","FIXED_PRICE","USD",452.0,,,452.0,"0","1","","Oct-14-25 23:51:24 PDT","Mar-14-26 23:51:24 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025946503",0531001-13 | Cessna 172 | Vertical Fin & Dorsal Assembly,,N6340E--0531001-13--HEDZ1O,"1","FIXED_PRICE","USD",1998.0,,,1998.0,"0","1","0","Oct-14-25 23:51:25 PDT","Mar-14-26 23:51:25 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025946519",0511280-4 | Cessna 172 | Cabin Door Hinge Assembly Lower RH W/ Pin,,N6340E--0511280-4--ZC1BER,"1","FIXED_PRICE","USD",107.35,,,107.35,"0","","","Oct-14-25 23:51:28 PDT","Mar-14-26 23:51:28 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025954718",W31X2M1G15 | Tyco Electronics W31 Series | Circuit  Breaker - 15 Amps,,N7531P--W31X2M1G15--J2P8DE,"1","FIXED_PRICE","USD",40.85,,,40.85,"0","1","0","Oct-14-25 23:58:26 PDT","Mar-14-26 23:58:26 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025954752",W23-X1A1G-30 | Tyco Electronics W23 Series | Circuit  Breaker - 30 Amps,,N7531P--W23-X1A1G-30--BYVWOJ,"1","FIXED_PRICE","USD",26.6,,,26.6,"0","","","Oct-14-25 23:58:31 PDT","Mar-14-26 23:58:31 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025954789","W31X2M1G5 | Tyco W31 Series | Circuit Breaker – 5 Amps, Price per Each",,N7531P--W31X2M1G5--TWC7AO,"1","FIXED_PRICE","USD",26.6,,,26.6,"2","0","","Oct-14-25 23:58:37 PDT","Mar-14-26 23:58:37 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025954966",W31X2M1G40 | Tyco Electronics W31 Series | Circuit  Breaker - 40 Amps,,N7531P--W31X2M1G40--2GWJZA,"1","FIXED_PRICE","USD",48.45,,,48.45,"0","","","Oct-14-25 23:58:40 PDT","Mar-14-26 23:58:40 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025954993",W31X2M1G7.5 | Tyco Electronics W31 Series | Circuit  Breaker - 7.5 Amps,,N7531P--W31X2M1G7.5--FM7JDX,"1","FIXED_PRICE","USD",64.6,,,64.6,"0","","","Oct-14-25 23:58:44 PDT","Mar-14-26 23:58:44 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227025955046","W23-X1A1G-50 | Tyco W23 Series | Circuit Breaker – 50 Amps, Price per Each",,N7531P--W23-X1A1G-50--N9HDFR,"1","FIXED_PRICE","USD",26.6,,,26.6,"0","","","Oct-14-25 23:58:50 PDT","Mar-14-26 23:58:50 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227028028951",0423006-13 | Cessna 172 | WingTip Position light Clear lend LED bold set RH & LH,,N6340E--0423006-13--EJRTXQ,"1","FIXED_PRICE","USD",226.0,,,226.0,"0","1","","Oct-16-25 04:07:27 PDT","Mar-16-26 04:07:27 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227028029251",011-00882-10 | Garmin GDC-74A | Air Data Unit with Tray & Connector (14-28V),,N7531P--011-00882-10--CECY2N,"1","FIXED_PRICE","USD",3660.35,,,3660.35,"0","","","Oct-16-25 04:07:30 PDT","Mar-16-26 04:07:30 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227028029547","0511227-7, 0413195-3 | Cessna 172 | Cabin Door Handle Plate Assembly w Shaft LH",,"N6340E--0511227-7,-0413195-3--LQ4L1I","1","FIXED_PRICE","USD",376.2,,,376.2,"0","1","","Oct-16-25 04:07:44 PDT","Mar-16-26 04:07:44 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227028029590",011-00868-10 | Garmin GRS-77 | Altitude Heading Reference Unit with Mount 14 28V,,N7531P--011-00868-10--S9Z7CI,"1","FIXED_PRICE","USD",2451.95,,,2451.95,"0","1","0","Oct-16-25 04:07:48 PDT","Mar-16-26 04:07:48 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227028040414","3052-3-181-813 | AmSafe 35FB9 | C172 | Lap Seatbelt Assy with Reel Assy ""Set""",,N6340E--3052-3-181-813--DL40CN,"1","FIXED_PRICE","USD",565.0,,,565.0,"0","","","Oct-16-25 04:21:27 PDT","Mar-16-26 04:21:27 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227028040467","0543001, 0543037-1, 0543003 | C172 | Nose Gear Axle Tube w Spacers & Ferrule",,"N6340E--0543001,-0543037-1,-0543003--ENJV5H","1","FIXED_PRICE","USD",141.0,,,141.0,"0","1","","Oct-16-25 04:21:31 PDT","Mar-16-26 04:21:31 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029337176",66767-002 | Piper PA28-140 | Aileron Assembly LH,,N5598U--66767-002--DTC7JI,"1","FIXED_PRICE","USD",941.45,,,941.45,"0","3","0","Oct-17-25 00:14:04 PDT","Mar-17-26 00:14:04 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029337213",0513158-13 | Cessna 172 | Instrument Panel Cover,,N6340E--0513158-13--D1VJDW,"1","FIXED_PRICE","USD",226.0,,,226.0,"0","1","0","Oct-17-25 00:14:06 PDT","Mar-17-26 00:14:06 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029337251",0511137-12 | Cessna 172 | Doorpost Cover RH With LED Map light.,,N6340E--0511137-12--WRXT2J,"1","FIXED_PRICE","USD",141.0,,,141.0,"0","","","Oct-17-25 00:14:11 PDT","Mar-17-26 00:14:11 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029337337",0511165 | Cessna 172 | Cargo Tie Down Eyebolt,,N6340E--0511165--5JG9O6,"1","FIXED_PRICE","USD",40.0,,,40.0,"0","","","Oct-17-25 00:14:20 PDT","Mar-17-26 00:14:20 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029337357",0510171-1 | Cessna 172 | Flap Handle Ratchet has Spacer,,N6340E--0510171-1--YXML0G,"1","FIXED_PRICE","USD",164.0,,,164.0,"0","","","Oct-17-25 00:14:23 PDT","Mar-17-26 00:14:23 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029337371",K4561118D | Kohler | Vacuum Regulator Valve,,OK-003--K4561118D--OCLADW,"1","FIXED_PRICE","USD",68.0,,,68.0,"0","2","0","Oct-17-25 00:14:27 PDT","Mar-17-26 00:14:27 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029337393",W31-X2M1G-5 | Tyco Electronics W23 | Cessna 172 | Circuit Braker 5 AMP,,N6340E--W31-X2M1G-5--TBCB36,"1","FIXED_PRICE","USD",28.0,,,28.0,"0","","","Oct-17-25 00:14:30 PDT","Mar-17-26 00:14:30 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029337461","0513127-5 | Cessna 172 | Control Wheel (Worn) (Diameter: 1.75”, Length: 16.5”)",,N6340E--0513127-5--DIYZUO,"1","FIXED_PRICE","USD",141.0,,,141.0,"0","","","Oct-17-25 00:14:38 PDT","Mar-17-26 00:14:38 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029337479",0543018-1 | Cessna 172 | Nose Gear Fitting (Cap),,N6340E--0543018-1--ZXTEVO,"1","FIXED_PRICE","USD",402.8,,,402.8,"0","","","Oct-17-25 00:14:42 PDT","Mar-17-26 00:14:42 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029337510",S225-2 | Cessna 172 | Inspection Plates Set of 4,,N6340E--S225-2--5UCIQ9,"1","FIXED_PRICE","USD",42.75,,,42.75,"0","1","0","Oct-17-25 00:14:45 PDT","Mar-17-26 00:14:45 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029337526",S225-3 | Cessna 172 | Flap Inspection Cover Plate Set of 4,,N6340E--S225-3--XKPPKV,"1","FIXED_PRICE","USD",42.75,,,42.75,"0","","","Oct-17-25 00:14:49 PDT","Mar-17-26 00:14:49 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029337575",40-97A | Parker | Cessna 172 | 6.00-6 Main Wheel,,N6340E--40-97A--UWE5UA,"0","FIXED_PRICE","USD",678.0,,,678.0,"0","2","0","Oct-17-25 00:14:56 PDT","Mar-17-26 00:14:56 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029337599",0513144-4 | Cessna 172 | Engine Gauge Cluster Assy,,N6340E--0513144-4--IE8OES,"1","FIXED_PRICE","USD",254.0,,,254.0,"0","0","","Oct-17-25 00:14:58 PDT","Mar-17-26 00:14:58 PDT","Indicators","90977","","","Used","","","","","","US","Does Not Apply","",""
"227029337623",0713026-5 | Cole Hersee 50003 | Cessna 172 | Master Switch,,N6340E--0713026-5--YYIVNA,"1","FIXED_PRICE","USD",170.0,,,170.0,"0","0","","Oct-17-25 00:15:02 PDT","Mar-17-26 00:15:02 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029337659",AK-350 | Ameri-King AK-350 | Cessna 172 | Altitude Encoder (Reporter),,N6340E--AK-350--OCOEYB,"1","FIXED_PRICE","USD",80.75,,,80.75,"0","2","0","Oct-17-25 00:15:07 PDT","Mar-17-26 00:15:07 PDT","Transponders","90980","","","Used","","","","","","US","Does Not Apply","",""
"227029337677",0752637-11 | Cessna 182P | Dome Assy Spinner,,MICELANIOS--0752637-11--RQGWQE,"1","FIXED_PRICE","USD",376.2,,,376.2,"0","1","","Oct-17-25 00:15:08 PDT","Mar-17-26 00:15:08 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029337686",0713035 | Cessna 172 | 3-Position Landing/Taxi Light Pull Switch OFF/ON/ON,,N6340E--0713035--VF9O0B,"1","FIXED_PRICE","USD",54.15,,,54.15,"0","","","Oct-17-25 00:15:08 PDT","Mar-17-26 00:15:08 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029337715",0411419 | Cessna 172 | Elevator Tab Control Wheel Cover Assy,,N6340E--0411419--0FZYUK,"1","FIXED_PRICE","USD",113.0,,,113.0,"0","","","Oct-17-25 00:15:10 PDT","Mar-17-26 00:15:10 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029337726",0713026-5 | Cessna 172 | Master Switch,,N6340E--0713026-5--RNYZOW,"1","FIXED_PRICE","USD",170.0,,,170.0,"0","1","","Oct-17-25 00:15:12 PDT","Mar-17-26 00:15:12 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029337739",0500106-240 | Cessna 172 | Brake line LH,,N6340E--0500106-240--IOUFQ9,"1","FIXED_PRICE","USD",170.0,,,170.0,"0","","","Oct-17-25 00:15:13 PDT","Mar-17-26 00:15:13 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029337781","0513127-5 | Cessna 172 | Control Wheel (Worn) (Diameter: 1.75”, Length: 16.5”)",,N6340E--0513127-5--LIBVE5,"1","FIXED_PRICE","USD",141.0,,,141.0,"0","","","Oct-17-25 00:15:17 PDT","Mar-17-26 00:15:17 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029337786",0710103-7 | Cessna 172 | Overhead Corer Light With Switch,,N6340E--0710103-7--5HC28S,"1","FIXED_PRICE","USD",254.0,,,254.0,"0","","","Oct-17-25 00:15:17 PDT","Mar-17-26 00:15:17 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029337789",0311057-2 | Cessna 172 | Suction Indicator,,N6340E--0311057-2--YWNAMR,"1","FIXED_PRICE","USD",28.0,,,28.0,"0","","","Oct-17-25 00:15:18 PDT","Mar-17-26 00:15:18 PDT","Indicators","90977","","","Used","","","","","","US","Does Not Apply","",""
"227029337800",0543016-1 | Cessna 172 | Nose Gear Lower Fitting,,N6340E--0543016-1--KSOFKC,"1","FIXED_PRICE","USD",805.6,,,805.6,"0","","","Oct-17-25 00:15:20 PDT","Mar-17-26 00:15:20 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029337811","0700317-14, 0700317-17 | Cessna 172 | Adapter And Duct Assy Price per each",,"N6340E--0700317-14,-0700317-17--LGD4SP","2","FIXED_PRICE","USD",85.0,,,85.0,"0","","","Oct-17-25 00:15:21 PDT","Mar-17-26 00:15:21 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029338014",0511137-13 | Cessna 172 | Doorpost Cover LH With LED Map light.,,N6340E--0511137-13--SOOLOP,"1","FIXED_PRICE","USD",141.0,,,141.0,"0","","","Oct-17-25 00:15:21 PDT","Mar-17-26 00:15:21 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029338027",0500104-53 | Cessna 172 | Arm Rest RH,,N6340E--0500104-53--FDUU0U,"1","FIXED_PRICE","USD",85.0,,,85.0,"0","","","Oct-17-25 00:15:22 PDT","Mar-17-26 00:15:22 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029338044",0541153 | Cessna 172 | Main Gear U-Bolt,,N6340E--0541153--FR0XCG,"1","FIXED_PRICE","USD",186.0,,,186.0,"0","","","Oct-17-25 00:15:25 PDT","Mar-17-26 00:15:25 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029338049",0510166-6 | Cessna 172 | Flap Lever Assembly,,N6340E--0510166-6--BBP2E2,"1","FIXED_PRICE","USD",283.0,,,283.0,"0","","","Oct-17-25 00:15:25 PDT","Mar-17-26 00:15:25 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029338074","0441130-1 | Cessna 172 | Main Gear Axle Nut LH or RH (Length: 2-3/8"")",,N6340E--0441130-1--0OJJJC,"1","FIXED_PRICE","USD",68.0,,,68.0,"0","","","Oct-17-25 00:15:28 PDT","Mar-17-26 00:15:28 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029338113",0441143-26 | Cessna 172 | Wheel Fairing Plate Assembly RH,,N6340E--0441143-26--KMYBGG,"1","FIXED_PRICE","USD",170.0,,,170.0,"0","","","Oct-17-25 00:15:32 PDT","Mar-17-26 00:15:32 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029338121",Custom instrument panel | Cessna 172 | Custom instrument panel,,N6340E--CUSTOM-INSTRUMENT-PANEL--IJAOB3,"1","FIXED_PRICE","USD",85.0,,,85.0,"0","1","0","Oct-17-25 00:15:32 PDT","Mar-17-26 00:15:32 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029338171",S225-1 | Cessna 172 | Inspection Cover Plate Set of 5,,N6340E--S225-1--DGLMVX,"1","FIXED_PRICE","USD",54.15,,,54.15,"0","","","Oct-17-25 00:15:35 PDT","Mar-17-26 00:15:35 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029340433","7274-2, 7277-2 | klixon 7274| Circuit Breaker 1, 2.5, 3, 5, 7.5, 15  AMP combo",,"N6340E--7274-2,-7277-2--P77C6A","1","FIXED_PRICE","USD",141.0,,,141.0,"0","3","0","Oct-17-25 00:18:39 PDT","Mar-17-26 00:18:39 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227029340473",J12M20SP | Jasco Skytronics | Aircraft Alternator voltage controller 12V,,N6340E--J12M20SP--HXRXZ4,"1","FIXED_PRICE","USD",452.0,,,452.0,"0","2","0","Oct-17-25 00:18:41 PDT","Mar-17-26 00:18:41 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227035249203",63964-000 | PIPER PA28-140 | Engine Control Support Assy,,N7470R--63964-000--JNPYMN,"1","FIXED_PRICE","USD",64.6,,,64.6,"0","","","Oct-20-25 19:20:10 PDT","Mar-20-26 19:20:10 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227039989580",66M21195 | Lycoming O-320 | Piper PA28-161 | Magneto Clamp - Set of 2,,N3054L--66M21195--C5SPBU,"1","FIXED_PRICE","USD",42.75,,,42.75,"1","2","0","Oct-23-25 17:21:06 PDT","Mar-23-26 17:21:06 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227047157180",Door panel | Piper Pa-28-235 | Door Panel,,DOOR-PANEL--ILRGQZ,"1","FIXED_PRICE","USD",107.35,,,107.35,"0","1","0","Oct-28-25 03:58:08 PDT","Mar-28-26 03:58:08 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227047157199",21A21533-04 | Lycoming 0-320-E2A | American Gruman A1A | Housing Assy Accessory,,N5774L--21A21533-04--G21JQ9,"1","FIXED_PRICE","USD",904.0,,,904.0,"0","1","","Oct-28-25 03:58:11 PDT","Mar-28-26 03:58:11 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227047157202",2413088-1 | Cessna 172RG | Panel Nose Gear Tunnel,,N6378R--2413088-1--N6RJGD,"1","FIXED_PRICE","USD",214.7,,,214.7,"0","","","Oct-28-25 03:58:11 PDT","Mar-28-26 03:58:11 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227047157225",2452006-22 | Cessna 172RG | Landing Light Housing Assy - RH,,N6378R--2452006-22--T7UB1L,"1","FIXED_PRICE","USD",161.5,,,161.5,"0","","","Oct-28-25 03:58:14 PDT","Mar-28-26 03:58:14 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227047157270",2452006-21 | Cessna 172RG | Landing Light Housing Assy - LH,,N6378R--2452006-21--0ARU61,"1","FIXED_PRICE","USD",161.5,,,161.5,"0","","","Oct-28-25 03:58:17 PDT","Mar-28-26 03:58:17 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227047157272",LW-12417 | Lycoming O-320 | American Gruman A1A | Cylinder,,N5774L--LW-12417--2MLMKQ,"1","FIXED_PRICE","USD",283.0,,,283.0,"0","2","0","Oct-28-25 03:58:18 PDT","Mar-28-26 03:58:18 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227047157284",H2532-5 | Hartwell | Beechcraft C23 SUNDOWNER | Cabin Door Latch Base Assy LH,,N1945L--H2532-5--JRUV0R,"1","FIXED_PRICE","USD",204.25,,,204.25,"0","","","Oct-28-25 03:58:19 PDT","Mar-28-26 03:58:19 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227047157291",2452006-26 | Cessna 172RG | Lower Cowl Assy - RH,,N6378R--2452006-26--VZ5MJL,"1","FIXED_PRICE","USD",858.8,,,858.8,"0","","","Oct-28-25 03:58:20 PDT","Mar-28-26 03:58:20 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
